msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1690944819.2759364,a92d6f97-ff6f-4d30-a4cc-99d85ecba9f8,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944819.402814,7ab80a61-7d29-4bac-9f26-09ba6d376f29,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944819.5219479,12527ef5-eebf-49b3-84cb-b2d438ce529e,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944819.6363108,e7abd937-0522-44c0-885f-37c25be4c816,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944819.758192,35e3e5ea-a5b0-4763-9446-e60104aa36a4,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,4
1690944819.8640997,b06e6201-5650-4c6a-a8e2-4d91fc5b0c54,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,4
1690944819.9793687,9daf169d-7dfc-40f8-abbe-ded75c55dd0b,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944820.0931478,1683ad6e-cf89-4573-a80c-d3d1154832c5,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944820.2076252,e3501f89-0dfa-4c5c-9c0c-29e273f8ebe4,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944820.3404424,cb40d799-efe1-44d6-a701-4a1e9fe79c1c,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944820.4432437,c9a24445-d2d1-4909-8547-070a29130d20,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,4
1690944820.5586786,ae0ea04a-aa4f-4b49-ae5a-7dbda6d07d46,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944820.6712596,0c72aeeb-5bf7-4254-83e8-0be274a79c60,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,4
1690944820.7839062,8b5dd54f-dc66-40a3-9db4-aebff9aea32b,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,4
1690944820.9007845,f9e16520-5e8c-4c27-946f-b3f5bccfdc7c,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944821.013758,437da3da-d253-4051-8741-958323a8edee,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944821.128062,7051c88e-dd59-46e8-a6f8-1b2b8c6b10f9,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944821.2287447,a64eb2e5-cfce-4b1a-838f-44e73bf62825,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,4
1690944821.3427594,7d24904f-1038-44d2-90db-faa2ae2902f2,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944821.4554913,f3b4d3de-1e23-4d10-991f-14fa981747df,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944821.567923,013f08c1-22cd-4a9e-a273-29cfe4cfbe77,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944821.668682,da74c4a9-adc2-421d-ab9e-9719d3dc3c6a,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,4
1690944821.7860546,c779cbb4-e05b-467f-8cc5-a36bbb260f1e,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944821.9021297,d7df2cde-9e9d-4365-8900-d65eee6980de,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944822.0147521,068824b3-8121-4718-8b97-51caeeda8f46,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944822.1332448,fa4bb5d2-f174-4cca-a07e-4d19168b6169,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944822.2407894,eab7dec7-72da-4d5c-8c96-5d81749bf68f,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944822.3601625,6dae13bf-e635-427e-baa8-36c083d67752,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944822.4723089,a881c1a1-ee56-436f-88c7-34e7254fa9d6,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944822.5853932,72715da3-7115-480d-b3e8-6638fe0f6817,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944822.7044215,e2f2d8e8-471b-49c3-81e8-c60b700d34d0,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,5
1690944822.8070152,568f605c-f813-486e-acf8-ded493504f53,pubProgress,c7751f7b-30df-11ee-8001-246e9662a370,ones-stream-full,0,682009,0,4
