msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1688796370.8759162,96b06a0e-7bbb-4e38-b445-e7c289dd6a6d,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,17
1688796370.980768,b1b695b4-a338-445e-b3db-237a24e9aa0a,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,18
1688796371.0862348,00535023-309d-4343-a3fd-3cc310033d66,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,15
1688796371.1892955,29996c5e-de83-4c52-a28c-c76e905cd706,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796371.2900615,94877d6c-5c2c-4db4-9d36-a32d3e3c0d64,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796371.3951356,635cc923-c47e-4e06-883c-44d2fe835ffb,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796371.4988453,6ee52289-bba5-4b1b-846f-d783a4968645,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,13
1688796371.5990155,9f42cc07-c306-4594-ad4e-7c5e8b4cfc2c,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796371.700474,ace89011-3057-4f03-b9a1-0a098b594591,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796371.8015275,c90891f1-8451-4732-b3f7-e0ceebe10695,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,15
1688796371.9031649,1fb89bea-b3f8-44d7-97b9-658a0fee8e4c,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796372.003897,8b517783-50ac-4cba-b6a2-06c6592654b5,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,15
1688796372.1055908,33f16cf0-d9d6-4ee5-9d61-56fef3d1c56b,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796372.2064495,db59cc1d-331e-4627-a97c-1a459da7b5c6,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796372.3077905,a9df67a0-bf95-40cf-b24a-666d10ba724b,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796372.4200807,cbddc0cf-149f-44bb-ba7b-da1cfbf0099b,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,15
1688796372.522641,4cdc2b8e-4928-4dd3-925c-d88f56674667,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796372.6258907,00c9a2f4-b67e-4a46-b021-f177211c07d1,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796372.7278323,a1575a82-09ac-4d84-be3e-7ae00c8c93b6,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796372.8300958,53e2f5a5-f804-46d0-ba75-327a706a7ed2,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796372.931545,28e2a0d3-910a-4322-b804-c382aa258897,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,14
1688796373.0348177,3c802316-dd49-40d4-9c18-5d0873c2ec8c,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796373.137973,9908ae43-c322-49c5-861b-22f7db6038a3,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,15
1688796373.241758,719d2d30-4873-45c0-ba56-c1b54caa22e9,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,16
1688796373.3439782,8c34cdc5-bcc3-42f6-bb60-c0365a9bf33f,pubProgress,887497c6-1d55-11ee-8001-246e9662af40,ones-stream-add,0,2628688,0,15
