38486.7539,39312.4570,39031.6133,39811.2227,38788.8086,39594.6758,38672.3906,42644.2227,40102.0078,40315.8555,39445.1289,38163.8750,40396.9766,39218.4141,39443.5586,39140.9727,39294.4805,40014.4375,39285.0039,39668.3867,39680.5625,38068.8398,39549.4570,38462.4453,38277.8398,40372.7734,39577.0781,41700.9531,39785.2461,41239.0352,38640.2344,40019.4805,40010.0977,40493.4766,39585.8125,40508.6016,39421.8867,39402.2695,39441.8320,40845.1602,40770.9219,41210.6953,42269.1602,38507.0820,40927.3125,40677.0234,39641.7031,39327.9805,38951.1719,40659.4297,39531.4023,37394.3672,41255.3711,42333.8789,39764.2695,40076.9531,39975.1836,38618.9766,41109.8203,38734.9492,39248.2109,39311.1758,39161.8789,41223.0352,39296.5898,39612.3203,40114.5625,38714.4609,40211.1133,39016.1094,39469.0781,39794.7852,38120.1484,39287.9023,39565.3320,39495.9648,40858.7852,39111.6875,38750.3359,39032.8984,38129.8984
36954.5859,37281.5469,37060.6641,36726.1641,36791.9102,36103.6719,36702.8516,36913.1367,37379.6328,37803.8164,37513.8789,37345.7305,37281.0664,36799.5156,36838.5547,36669.5898,36657.9805,36616.5859,36714.1133,36917.0078,37367.0742,37325.9883,36540.5742,35083.7500,36814.9688,36903.9102,36373.5977,36349.6641,35721.3711,36658.5312,36807.1992,37045.4023,37169.5625,37101.1523,36657.0820,36921.4102,36620.5000,36741.4453,36625.3086,37495.9766,37954.4023,36084.1016,38407.7969,36210.7773,37058.9258,37070.2539,37295.4688,36478.3633,36445.9805,37189.2891,36751.9219,34940.9531,36992.6602,36813.0391,37451.9883,37309.4336,37044.5000,36666.9297,36826.6797,36289.4141,37101.5625,36615.0586,36935.8711,37812.1992,37675.6953,37388.3164,36525.7109,36039.2891,36433.5898,36569.1289,37755.4922,36117.3672,36641.3164,37298.3516,35918.4453,37831.2344,38330.0625,36680.1953,35942.4414,37387.9844,37015.1836
36542.0898,36826.5625,36989.9766,37098.4258,37369.7422,36265.3516,36742.7461,36514.7773,37817.3281,39283.5234,37426.4102,37875.4922,37604.8008,37007.3398,36532.2539,37531.0977,37538.5820,37091.0234,36958.8477,37272.1211,37351.6484,37651.8594,36972.5000,35029.3438,36488.3945,36994.2930,36765.1758,36844.7266,36401.8555,37405.1602,36971.0586,37184.3086,36085.9961,37596.5273,36772.0195,37594.7188,37197.8125,35996.0938,37521.6250,38519.6875,38764.8242,36648.3945,38795.9766,36840.9727,37460.5273,37918.9180,37319.9648,36747.0664,36598.8867,36974.4492,37095.4297,35166.9922,37312.7852,37477.0977,38021.9258,37012.4570,37643.4336,36952.5703,36863.1523,36248.7148,37322.9414,37245.8438,37400.4570,39482.5078,36922.8867,38637.9805,37079.0469,36229.2109,36812.8711,37266.9219,37379.3477,36337.5547,37130.2461,38032.1680,35661.0703,38213.5195,38004.4414,36561.4414,36310.0469,37655.8906,36690.1797
37926.1523,36302.8555,37376.2266,36250.0742,37409.2695,36585.5547,37463.8945,38493.4844,39071.0039,39870.6836,38233.8945,37357.7148,38968.1250,37052.1562,37273.7617,37582.5469,38082.4141,38164.6133,37157.8789,39159.3672,37447.1914,37331.1719,38305.7812,36233.0117,37187.6875,37854.3789,38008.5742,39301.1094,37636.5039,38547.0156,37511.5547,38434.9102,37492.7578,39050.4453,36933.2227,39362.8086,38439.2227,36317.9727,38208.6875,38919.2266,39306.1016,38743.2852,38445.6133,37159.7109,38575.0977,39498.5273,37767.1328,36805.8398,38304.4766,36706.6523,38309.4570,36015.9336,38376.9414,40479.9023,38281.2305,37355.5469,38708.0234,36677.6211,37249.5781,37524.5469,37839.2227,38625.9062,37611.6445,38741.5586,36977.7461,40077.6914,37877.1680,37016.4961,38016.0117,38086.1406,37568.4961,37680.3945,36999.7109,36296.3164,38527.2578,36957.1641,38583.8867,37357.7852,37314.1836,38262.2227,37063.8320
38611.1523,38188.1328,38933.2930,36820.1211,37462.5938,36898.2539,37705.5430,38930.7305,38740.1016,38005.3789,37985.9766,38280.4023,38812.2148,37926.8789,38513.9375,37430.5156,37735.4258,37871.6406,37323.0156,38005.7891,37643.1914,38254.5078,38261.3789,36532.2617,37716.7773,37999.3906,37535.8711,37590.0469,36762.8398,37659.8867,37849.7500,38614.9727,38764.0195,38394.3203,37802.3398,38244.7539,37715.1445,37577.6641,38337.4453,38232.5742,38856.8242,38215.4180,38179.7734,36903.4531,38093.3828,38671.9023,38217.2109,37685.0312,38048.1719,36718.0469,37883.5195,36289.4102,38437.8320,37697.0039,38223.8984,37928.6016,38899.9258,37443.5977,37360.3047,37582.8047,38097.9883,37914.4805,37589.0547,38917.6055,38347.0391,39007.4141,37590.1758,37001.0352,37291.0156,37900.2812,38899.6875,37285.0273,36920.3164,37252.9062,38950.3242,37452.3438,39371.7344,37925.3984,37155.4531,39168.1758,37599.7188
37300.2031,37938.7812,36987.0312,36838.2383,36990.7227,36524.4297,36921.8828,38100.7305,37383.0156,37889.8008,37727.5117,36931.2031,37589.3906,37143.5156,37289.5195,35900.8633,37176.4922,37048.1367,37121.9883,37470.5234,37422.9180,37397.8359,36942.0703,35583.3633,36968.3242,37018.0625,36844.4258,36839.8945,36103.0977,36427.3008,37298.9648,38287.0039,38232.3789,38095.0195,37586.8789,37184.5781,37660.9883,37459.9297,36460.5391,37795.4336,37591.0781,36943.2773,38207.4492,37314.3672,37596.8672,36988.4883,37521.0781,37580.1211,36658.3242,38521.4570,37167.7852,35553.2773,37757.0625,37294.1211,37399.9727,37529.4648,37007.9336,37275.5625,37619.5859,36904.5117,37148.8477,36515.3203,37351.2383,37106.9336,38386.6484,36723.1055,36853.9570,36147.5820,37222.7656,36866.9492,38689.2656,36897.6562,36615.1094,37645.4375,37547.0117,37155.0859,39634.4609,37606.6406,36059.1055,37495.8633,37335.9688
40209.5547,40209.5039,38571.6836,39072.8906,39383.2227,38948.5273,39451.0664,39888.1758,39769.1992,40732.3828,41080.2695,39239.8125,39897.7891,39300.0391,39370.7383,38395.0039,39217.7227,39250.0977,39677.6250,40253.9805,40078.9219,39810.1641,39037.6094,37725.1484,39955.4141,39641.0703,39281.4766,39449.9336,38385.6484,39096.1094,39947.7500,40277.4453,40645.5117,40569.8047,39424.7852,39459.8594,40031.1602,40163.2422,38417.8750,40493.6250,40171.6445,38844.6406,41454.3047,39457.3828,40040.1836,39076.1758,40104.9805,39292.7188,39324.3945,41758.6602,39380.1133,37657.1836,39881.9141,40130.4219,39856.5977,40270.6406,39005.4961,39461.8594,39944.7266,39428.0820,39448.2969,39139.9062,39772.8477,38381.6523,41432.3281,38886.7461,39391.2812,38574.0703,39753.2617,39203.3086,41034.1328,39182.8320,38974.0859,39712.2461,38782.6445,40519.9102,41847.8125,40157.1055,38398.5039,39415.8984,40352.0781
37266.8008,36283.1875,36481.4688,35421.7734,36252.9727,35795.7383,36353.1875,37284.6406,37563.3516,37946.9961,36691.4336,36812.6055,37866.4648,36353.2227,36596.7344,36528.8633,36840.9688,36690.7734,36253.9414,37090.1406,36359.3164,36704.5977,37333.8398,35261.6055,36269.1328,36918.0469,36536.0820,37308.6055,35943.4102,37172.0195,36783.7227,37639.9375,37124.9102,37908.7188,36488.4844,37434.8281,37029.1406,36100.5820,37092.8828,38112.1562,38101.6055,37814.5742,37510.6602,36140.2188,37152.3984,37380.3008,36963.1836,36946.3164,36946.9297,36089.0391,36870.9062,35028.0742,37320.6484,37562.7656,36954.9844,36384.3672,37662.8359,36008.2031,36186.9219,36454.8281,36610.3242,37401.6328,36704.4062,37566.0273,36667.5156,37929.5195,37041.2891,35867.2148,36573.1172,37157.4844,36916.3359,36552.7070,35876.8594,36165.3594,37315.1602,36585.0820,37219.0430,36823.9531,36392.4258,37616.1289,36184.5000
37167.8750,37539.1875,36381.2305,36959.9102,36893.0078,36400.0586,36719.7070,36488.8203,37082.7734,37920.1523,37576.4648,37796.7500,37385.0156,36484.0859,36400.6992,36797.4141,36494.8125,36071.5781,36969.5234,36749.0234,37847.0781,37153.9180,36504.2344,35004.4883,36995.0430,36946.7695,36271.9766,36448.2148,35401.2852,36874.9883,36979.0898,37147.0273,37575.7266,37259.5234,36551.6719,36743.5273,36473.7656,37196.5703,36133.9922,37869.4414,38121.9531,35940.2930,39235.6094,36446.4648,37118.4766,36244.7461,37666.0742,36708.6953,36429.6211,37926.3281,36723.6328,34788.2070,36774.6953,37204.8359,37265.8008,37774.3164,36488.6094,36625.1797,36973.3164,36387.2539,36884.2500,36917.6445,37077.8203,37366.3359,37943.4180,36854.5195,36918.8945,36185.4141,36468.5703,36547.3477,37324.1602,36429.5469,36629.8906,37661.3555,34880.4336,39232.0586,37852.6289,36816.8203,36263.9805,37003.2656,37394.5938
36870.3477,41274.9609,40821.6602,41262.9922,38966.9297,39971.8555,37407.1875,43327.2031,38421.9883,36850.9453,37853.5508,39187.8711,38590.7930,38712.1758,38498.4961,38735.3281,37952.8320,38713.7344,38191.2617,36241.1445,39076.9570,37757.7500,37389.9922,38437.2969,37215.9648,39422.8398,38358.1680,39100.8047,38656.6367,39732.6992,37785.1953,38629.3750,38342.9102,38480.7188,38809.7188,37874.3164,36813.5586,38936.6758,40273.0781,39099.8516,39216.5469,39392.8555,42347.0977,37491.4531,40484.6602,39430.9805,39248.7500,37739.8438,37899.8555,39080.1250,37016.0703,36802.8125,41527.0664,39895.6211,38624.6406,41042.2461,39526.5742,38375.2734,40536.8711,37011.0234,38202.9492,38243.8086,38095.4531,42739.1445,38552.0117,37952.2422,39276.8633,37573.9922,39147.5391,38361.6602,39178.5625,38812.9922,35705.8008,40241.7031,36639.2500,41066.3984,41269.9180,37995.6094,36927.4570,38695.6406,38153.3828
