msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1713051586.495802,696ef567-7c33-4ce3-b97d-127a20b42aaf,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051586.623778,2ab42987-44c8-4af5-9c5b-17aa19ebb295,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051586.8115792,882eb248-5ee7-42ae-8aea-fe077b4948f0,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051586.9438543,3d3cac63-0da4-437f-a41d-b70e0f7da68d,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051587.073885,b3e5a113-27eb-4f9d-ab6c-0474aa6e703a,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051587.2558458,a8e98aab-a448-4952-9794-71a7bd944774,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051587.3972056,69fad24a-729a-48d8-b20c-471c195b13ef,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051587.5639222,32135305-39b6-4441-b430-c4b1f7b9035e,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051587.6640494,ead67620-f976-4232-9741-b2ddbf204c45,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,1
1713051587.8951514,a8533295-1741-46a2-a22e-e960a4d67ce3,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,5
1713051588.000311,7ec038a4-f791-4481-b90e-0097458e2c44,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,4
1713051588.1150222,b5ef7cfe-52eb-455d-af50-e32df09651ad,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,5
1713051588.2281165,fff2dbef-a2f1-420b-b433-7e189e656f28,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,5
1713051588.3403928,4c23ec80-c86e-4095-a9bc-2b3a74760190,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,5
1713051588.4530962,c5331706-741e-45e6-a83e-a4672e053a8a,pubProgress,1b63b699-f9ef-11ee-8001-bc97e1c4cb10,ones-stream-full,0,659983,0,5
