msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1689285930.4952834,6d74f070-35f0-45fb-8b51-bd00f3f96b54,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
1689285930.5965867,a499b7cf-9dab-488f-b402-ea08ca449383,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,16
1689285930.7009182,f9283b38-84c2-4a43-9626-b3ce3f2856e0,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,16
1689285930.8018057,ac32e801-d082-4382-9f4f-183241a4f97e,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,16
1689285930.906252,0755cbcf-9ab6-4935-9617-4e4656eb5374,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,16
1689285931.006631,134ce2d9-31f0-4169-ae83-d5124f51a893,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,16
1689285931.1111913,4ffd5d7d-0791-4aee-9721-6be107ae080b,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,15
1689285931.2152472,9133e15a-e384-46db-9dc1-0ee80a87f08e,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
1689285931.319143,b1e54d19-8c11-4395-b8f2-66ba66d3c681,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
1689285931.4217649,cdc9383f-61ad-4f06-817c-5816ddee0e45,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,16
1689285931.5254407,7a7a2e46-8af2-4aeb-b03e-2a2a91a73037,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
1689285931.6291993,1fa99e0b-2238-4de8-9483-03d9bf8ffbf6,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
1689285931.733045,4e7d409f-24df-4373-a5bf-cd3dc90a2291,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
1689285931.8356445,b047ff36-5a2e-4867-b6dd-b35258ce6136,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,16
1689285931.9395928,4c16c416-3dd7-42a3-adbb-7219857d5358,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
1689285932.0428374,cfd7ff36-d1e5-4be4-bd91-2331ee79dca7,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,14
1689285932.145491,5126ec45-ff6e-4652-adfe-a54580608cca,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
1689285932.247557,22a3f317-37d0-41c0-b8f3-8772bac412c8,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,16
1689285932.3520312,2e5fc2fd-e9a4-4a79-b517-53d7b2dd15e9,pubProgress,60b9ed17-21c9-11ee-8001-246e967e28e8,ones-stream-add,0,301760,0,17
