msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1712813306.5502117,2046fe63-c1c3-4c19-8f84-d308bda5a525,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813306.663091,b46cb01d-943c-463e-a912-33b93d4ab9f6,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,6
1712813306.782952,de65e9eb-c54e-4b17-a5d5-65a0b547a4b3,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,8
1712813306.8873513,9f3c51ff-0b7b-4071-ae1c-ca4d5f6b75b8,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,5
1712813306.9912689,a49558b6-1c5d-4aa3-b3fd-d65d82646cc4,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,5
1712813307.0955029,412696b5-7f44-452d-b674-076f789a7718,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,4
1712813307.2086146,6ae148a9-703b-4b7d-9f19-766db68eb9eb,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,5
1712813307.3111937,0cde00d7-627f-4153-927b-d09b6a638866,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,6
1712813307.411462,e79fc275-0530-4779-9439-6106fac3f26f,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,17
1712813307.5168135,831180b1-65b7-4e71-aecc-1ff5208a34e2,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813307.6217942,9c646e2e-1f82-4da8-a914-80c166858273,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813307.7264676,5e02de46-c995-4531-8c42-bf5a69f54995,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813307.8310194,d48bf537-0408-431f-9e28-4d2d8d4ed627,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813307.9360206,51ac5f6f-baa8-41ba-8a8f-3c6e7a13e92a,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,15
1712813308.0412092,9d863c99-f6d2-4adf-ae90-f02bf47fc191,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,15
1712813308.1468277,164253f7-935e-4513-92f4-33596417f6b0,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,11
1712813308.2574775,62bbb343-3d11-44fc-a129-1c3922daff43,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,17
1712813308.3642008,6b06179e-dc9b-45d6-a4eb-0350dc44fd5f,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813308.4648561,81497163-d68e-49b0-9cf0-58bb629e61b7,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,15
1712813308.5728369,8deb62ef-d506-42f2-8fee-8c3df8d6132b,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813308.6830285,8b11d7ed-1efe-4588-a403-8fc173856a49,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813308.7841685,0827cca6-48c7-4069-8b22-321bd4977651,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813308.8858857,38a4c872-568a-4535-9f38-d40a84ec1bee,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,15
1712813308.9906113,9a2ca8f4-34b6-4d65-9ed2-3d08e9219e4d,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,16
1712813309.0975978,0bd2602a-1b5e-49df-a729-80d140d41590,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,15
1712813309.19987,b1e84e6a-c15a-4bf9-bcbd-cc7351bac7b3,pubProgress,519ef84c-f7c4-11ee-8001-bc97e1c4cb10,ones-stream-add,0,280876,0,14
