87866.6094,86152.8906,85862.5312,85012.4609,87066.0312,88844.5625,89217.4453,87055.2656,86638.7812,85005.1719,86303.0156,87270.0859,85982.2969,85490.6719,85607.7031,86419.3594,88293.3828,87988.1016,86353.3203,88489.8203,85961.4688,87245.9297,86248.6328,87136.6953,86032.5078,88003.4453,85718.7656,86630.8906,85938.2422,85717.6406,88720.7500,87151.7969,89589.4766,88450.6172,88818.8516,87139.8672,86388.7344,87446.8047,87018.8828,88674.2969,86744.6875,88566.7344,88363.0234,88267.4062,85787.0625,87211.0312,87021.8359,86265.5859,87253.0312,86418.0156,86849.2891,84825.3594,87362.9297,88402.8516,86989.7422,84992.2734,86989.0156,86355.1016,89447.0391,83449.3125,86292.8125,86689.7031,86193.1562,86565.4531,86992.9531,86705.2812,88354.5703,87741.3203,87993.4453,86783.1328,87120.3516,87767.8359,87216.4375,88897.3672,87034.1562,86465.1953,89345.9922,85819.6797,86422.4531,87329.4688,88759.5547
93860.1016,96251.4922,96400.6016,95576.0156,98584.7109,98644.4141,98047.5156,99296.4844,94702.7031,95448.8906,97087.7266,98414.3984,98061.1328,90397.3906,91600.4297,101074.0625,104974.6016,103278.8125,104200.5078,102882.1562,99278.8750,98882.2109,95170.3438,103056.0859,100172.4609,101071.5078,99708.8984,99968.7734,107040.2500,97331.6484,103186.3281,105496.8594,100663.3125,100913.0703,100362.5938,98854.5625,99494.1016,98309.7969,100954.0469,103023.6250,95923.9766,102428.6562,99600.3672,106996.3984,100381.4609,99971.2578,92426.1875,101051.3281,100949.4531,96997.5312,98611.2109,97309.4844,99029.3828,97240.7031,101353.6719,98207.3281,98481.9141,96968.7656,99719.6953,100680.3594,102649.8438,105844.4297,98538.3516,102820.0156,101450.1641,104119.3047,94571.7734,100196.3750,103174.7188,101456.5469,98494.9297,104482.8516,97892.3125,96693.6016,97027.5000,101592.0859,100341.5000,100976.2891,106365.1406,101366.3359,99961.8906
89046.4609,88796.5703,88110.2578,87434.6562,90948.2344,92844.1172,92716.6406,90179.7891,89050.9062,86701.4922,90120.6641,91227.5312,90958.0938,87908.9688,89235.0781,88013.7656,89203.3750,88127.3750,88477.3828,91118.1562,88713.3203,89562.3203,89125.4531,89706.4297,88042.6172,90734.6797,88008.9141,88956.6250,90400.2812,87623.9062,91544.0312,88671.9766,90393.0547,91939.7109,91614.4453,89118.3281,90130.7812,89466.8281,88750.0391,90892.1172,88617.5391,90021.3594,90322.5078,91375.6250,88011.7344,89436.0078,89852.2188,88043.5000,89766.6250,87708.0703,88639.4375,84573.9531,86940.2031,89556.5938,89322.6484,87433.6953,87751.9453,88058.1406,90221.7891,86203.8750,88383.2734,89767.8438,86490.3359,88937.5156,88633.9531,89884.3438,90409.7734,89002.4062,90909.7734,88609.7031,89499.6875,90959.7656,89380.6328,88564.9453,90326.3125,88581.8203,92292.0234,88055.1641,88446.8828,89550.4766,91358.1016
87494.0938,89464.5156,88983.7031,88593.6172,92795.6562,92966.7031,89943.9375,91232.5469,91182.0625,91995.2891,89176.6250,91526.9453,91024.3125,87020.8750,87661.3281,90856.1719,92060.5625,90742.8125,90631.3047,90300.9531,91690.8906,89766.4141,89563.6797,89777.0859,90482.4297,90288.5391,89854.8672,89107.7344,90178.0703,90341.5938,91659.6016,89441.7891,90627.7031,89872.9141,91160.4531,90315.8984,90316.0156,89382.3672,90545.8203,89808.9531,89776.2734,90586.2266,89035.6016,90841.4375,91545.3828,89810.9375,89129.9844,89338.8516,88968.4141,88456.3203,89547.8750,91932.1641,90672.8281,89195.2031,88879.8906,90417.8750,88882.8906,89309.8516,91172.8125,91071.7031,91735.6719,87760.0547,90504.6953,88494.0234,89771.5859,90009.5938,88948.4062,89927.1406,89734.3906,89708.4531,88783.9766,90444.9688,90135.2266,91790.4922,89913.9141,89851.7812,90270.8906,92080.5234,91119.2734,90139.3984,89693.9219
89031.3359,90639.5078,91881.5703,90127.3750,91099.2109,91527.6562,92066.4609,92332.2109,88802.7969,87278.6875,91347.1328,91733.0938,88934.7266,88148.1016,90459.2578,90578.3672,94125.5469,91979.1172,95680.5078,93440.4531,90245.5938,90691.7656,88953.0781,93407.4766,90870.8047,91466.4297,90934.1250,90559.0938,96474.9141,88792.3984,92502.4844,94677.1562,92123.4844,91603.1250,94272.2969,90821.1953,91852.7422,91307.1875,92420.2188,93998.3359,87725.7969,92805.8281,90140.5234,93239.9297,91848.8125,92687.5000,87899.9844,91215.8672,92143.9688,90484.6172,89516.9766,88879.6641,89319.2266,90877.4922,91979.3906,90106.8203,90294.9297,90085.2031,94166.1562,92275.4062,91979.6875,94211.5391,89493.8281,92901.5547,89927.2500,92105.7500,87112.3750,91681.5156,94530.8750,91402.8906,90650.9219,92653.4922,89837.1484,91615.0781,91564.0938,92124.5938,93566.7109,91186.8984,96057.9141,92521.3438,92816.1328
86152.5391,89303.7422,93819.5312,92692.7031,94359.8203,92231.9844,87490.0469,92203.7969,89034.6641,93927.8047,92888.1719,92571.7656,88405.1406,92214.8594,92132.8516,90691.1562,90418.2891,91441.7656,97482.9531,91522.7344,93084.4688,92850.0781,90042.5547,91699.0781,93882.3828,89471.3125,91967.5156,90903.6406,93923.5312,93969.0000,89419.6406,91487.8906,92619.7031,92241.9141,92182.6562,92774.3828,92154.7266,94713.7109,93672.5156,91946.9375,94381.7422,88709.1016,88304.7344,91908.8281,96661.4453,92028.2344,93431.8906,88682.0312,89206.6953,91434.7578,89317.2656,91769.8203,89553.1641,87967.0156,87797.2266,95785.9688,89140.3516,91970.0000,93105.8984,95765.9688,93363.0781,92116.1484,89057.5703,91473.6094,89273.7422,91816.0703,87240.8359,90086.8750,91097.6875,88733.5156,94246.5547,89537.9922,91148.0859,89093.3984,95128.3672,89309.1484,94761.0391,92890.4141,99242.9609,95639.0547,90390.7969
90645.4688,88396.9766,91382.6641,89668.2266,91923.4766,91065.9531,88343.6641,90500.5547,87924.4141,92132.2422,91558.6172,91002.2812,87684.6562,90040.9297,90001.1328,90612.5391,90724.9844,92822.8906,92925.0859,92082.0078,90806.1953,93068.1953,88996.9922,92892.1562,91890.4062,90610.9531,90198.0938,90513.5078,90495.2109,93466.1953,91590.0625,91473.8438,94757.1562,94190.4297,90441.4922,92631.9375,89921.9766,94980.8359,92558.1328,92590.7500,94627.6016,90885.1484,92246.4844,93497.1406,93292.1172,90826.5938,93274.2891,88842.0391,90106.0391,89674.7188,90611.9609,89246.1953,91016.0625,90277.3984,89773.8516,92024.1016,91357.8359,91156.8125,92448.4062,89527.0938,91254.4844,92470.4609,89189.6172,91907.3672,91011.7188,91951.0312,91935.7422,90894.9375,90613.1016,89724.2109,96137.9297,91114.0000,91415.2344,90395.6953,92840.9844,89998.2266,94021.7891,90776.3516,94901.2812,95242.7188,91544.3516
88854.7266,90000.1328,89389.5859,86385.5859,92198.0078,93433.2812,90120.1719,90705.2578,87064.8516,91815.7344,89205.6484,90350.5625,91918.6016,85048.1484,85326.4844,94686.4844,94200.7734,92034.5312,91827.6328,88582.3516,93255.2656,91081.8750,88007.5703,94376.1250,92505.1016,92350.5625,91396.6562,90267.4219,95466.5781,93068.3828,94853.5703,93537.0078,92491.0625,92800.3438,91760.1562,90680.3281,91018.6875,92607.7188,91809.3125,92588.3125,92673.5391,90147.4688,91204.9219,94320.8438,93562.8516,91527.2188,90020.9531,90820.3672,90204.4375,88347.3281,91773.8750,88335.2266,91892.1562,91238.5312,90444.0234,91618.8750,92157.2031,89163.1406,87918.2031,90736.2266,91646.3203,88572.7188,89913.3750,90882.0469,92513.1797,93967.1484,94020.6094,92062.3984,92358.5703,92055.1250,94687.4219,95295.6094,92113.4531,89575.5625,91042.5938,91946.4688,90533.7344,94847.1562,92991.9844,91788.2109,93004.7734
91141.6953,88879.9609,89171.7109,88588.4062,92666.0234,93177.6641,91881.2344,91634.9062,89609.3516,90549.0234,92303.2891,92688.6875,91844.2969,88333.0781,88652.0156,91293.1094,92199.8281,93285.7031,91014.9453,95466.0938,91252.4297,93990.1719,90252.8750,94219.3672,91251.1797,93570.3125,90455.3281,92249.2812,91822.6719,92254.7812,95218.7188,92210.4688,94732.6797,96915.4531,90866.2188,92966.1953,91325.8906,94047.9141,92240.3203,93871.1406,93528.2734,93333.6250,95304.5938,97842.0469,91292.5703,90930.9297,92306.7188,90513.0547,92502.2266,88992.4609,92150.7578,87388.9219,90845.0547,91107.2422,92794.5234,90424.7188,91875.2578,90288.1953,91778.8750,87928.1484,92429.9531,96037.8281,89165.6797,93745.6719,93405.9922,94616.2031,93859.2188,91667.6797,92386.1875,91986.0859,95073.3125,94925.9766,91898.0703,89631.5078,91533.7188,91629.6875,94886.3047,90794.3281,93223.5547,94928.8281,92841.9453
84575.7969,88566.5547,91136.0000,92222.9609,94061.5547,91648.7031,88551.7578,93189.1406,91202.1562,93034.1797,93397.1016,93627.9062,89995.9297,89150.0000,90624.6328,88958.7031,90763.9609,90253.1250,95425.9531,94354.6484,92189.7812,92726.0469,90232.4531,91128.1484,90312.3828,89703.5781,90701.4219,90641.7969,92964.2812,89629.7656,90885.4141,90367.1406,89095.9531,91416.6328,90131.3594,92632.0703,91426.8203,90289.5156,92303.3359,89825.5547,88500.9062,89337.8281,88271.5234,94370.2656,92982.5469,89412.6094,88941.2891,89650.6641,89872.6172,89201.9609,88214.0234,92346.9766,88365.0391,86632.0781,89399.6328,92034.4297,87347.3438,88988.8359,94990.7891,95868.0391,93730.1641,96792.9766,87747.0078,92126.8828,88380.2500,91952.8672,83975.4531,89258.0859,90042.8672,88828.4219,89446.8516,90689.8516,87584.5547,89227.8203,89422.1719,89664.8906,91647.3594,90686.1328,97770.3516,94279.7344,88514.8281
