timestamp,median,pcap,value0,value1
0.43518781661987305,0.0,,96.12335094839447,97.75576266111308
1.4357664585113525,193.91568843291796,120.0,111.58286831068126,113.22778672538772
2.4384024143218994,203.76264436951465,120.0,113.59516913416218,112.27443459041316
3.4370028972625732,208.81382034218956,120.0,113.42743369345364,113.2507954882828
4.436097621917725,206.81982161423184,120.0,113.1019418083077,112.77217620556576
5.436986923217773,216.60815050431137,79.0,102.36010368776972,102.48139479932382
6.436183452606201,174.56264696701695,79.0,71.04371862791865,72.26112381298422
7.437741041183472,39.34505746639174,79.0,60.321544194915695,62.89949303958191
8.43601942062378,38.46459088480947,79.0,59.6892720818887,62.1361053052811
9.435194730758667,38.659050322711465,79.0,61.77747797496057,63.94704632645971
10.435356140136719,39.82292977177188,110.0,70.76542838331503,73.01084974776894
11.436177730560303,222.07002006869982,110.0,104.13287684167447,103.99358726806328
12.437000274658203,217.8159740909649,110.0,103.1220101466547,103.40680889968226
13.436938762664795,211.458432416103,110.0,103.37346346800298,104.37694118188011
14.435495615005493,220.7214588460261,110.0,103.49468570514512,101.95401312944874
15.483640193939209,203.51973718942946,75.0,91.08343861856918,90.53547995159624
16.43568205833435,152.2319427084633,75.0,69.71549889605541,67.93107446940614
17.44708800315857,137.5690677112374,75.0,70.41041837066926,68.08580235973865
18.43515706062317,135.38185581614928,75.0,65.37168624567622,63.3068967584923
19.435869216918945,153.91129367028805,75.0,71.92152685326093,69.89770330967002
20.462087392807007,153.1099194366384,72.0,66.50998337342925,65.87900679071059
21.435744285583496,154.8234968416487,72.0,69.85187075729428,67.56300296870408
22.440449476242065,156.2536871712358,72.0,65.26920109156396,65.16179645722451
23.458688020706177,151.10388990462124,72.0,66.67417014776044,64.4484725336911
24.43892550468445,32.261023063344396,72.0,62.49179510067666,60.26767084507943
25.435203790664673,153.82380217800403,96.0,71.13137318816324,69.20771481259767
26.434829711914062,206.91479656224885,96.0,88.42768195304981,88.30922965189801
27.435311794281006,204.82579496823286,96.0,88.2568341417355,87.689054953241
28.435288190841675,206.87995941337292,96.0,90.71371445071794,90.38753570397571
29.436169147491455,204.2807454500229,96.0,90.68561996880813,90.4250475331178
30.437394857406616,197.60513352577073,83.0,87.27841548222268,86.9653232550299
31.435144424438477,193.077926745674,83.0,77.56229494477368,76.37683005603846
32.43478727340698,194.3652077202901,83.0,78.35029964454723,77.64808577864048
33.43519735336304,175.81716265844452,83.0,72.84480741775627,70.65924604431142
34.4458224773407,182.39996680786936,83.0,75.1003626468772,73.80456351267603
35.471463441848755,178.88486865995685,44.0,65.69992034249805,64.60971334024786
36.5555739402771,79.85743580269255,44.0,41.58368173723992,42.24841102451486
37.43484044075012,77.31194713637097,44.0,41.53356348729381,40.82552331972202
38.51021671295166,31.251013546859213,44.0,41.799227944638375,42.38972638647229
39.458510637283325,80.69365951052045,44.0,41.371024176045246,41.45617603823021
40.436169385910034,83.47648869546757,71.0,49.02346754427397,47.81757438370009
41.4583420753479,148.53193081323104,71.0,65.84372455634326,65.39457836260688
42.43479132652283,150.68013552685053,71.0,66.883710546144,64.86948195208502
43.456271171569824,152.21812502969385,71.0,68.05104163836822,67.10690740565691
44.435314893722534,145.66084389650982,71.0,65.44162096944257,64.23063831417062
45.43610858917236,155.422964187918,101.0,74.87586128510392,73.71577410430456
46.4378616809845,204.68907287038206,101.0,94.91637559358512,94.56945075282906
47.435932874679565,211.39434370740312,101.0,95.7718780097115,95.61557053165303
48.43587064743042,216.50234305019433,101.0,95.3711098515884,95.2804682091508
49.43875813484192,220.1679780938717,101.0,95.63005621268488,95.36422180952977
50.43584156036377,208.16585130670296,76.0,87.49892461363534,86.7867666047942
51.44234371185303,157.29111019140402,76.0,70.30375101092748,69.13581095715894
52.459579944610596,151.5115605435634,76.0,70.62707507720039,68.2242822156611
53.464823484420776,154.66085622456382,76.0,69.10402802902976,65.84700622287886
54.45078086853027,156.38753818870757,76.0,70.36475000190104,69.28074384544625
55.436197996139526,157.23992615395917,120.0,82.55971735823543,79.92182903278123
56.43539881706238,226.27642641285922,120.0,113.68484218890896,113.66089805754667
57.4351863861084,223.02030021476938,120.0,113.94304989810442,113.7509930860346
58.43560552597046,223.77178429260073,120.0,112.84830156164588,112.69358138939742
59.43604588508606,225.77478723767103,120.0,113.74910152077864,113.49957843569636
60.45587921142578,223.32140353422488,70.0,97.04035562685276,96.7967137756834
61.43535399436951,113.84803718657754,70.0,64.08030120225257,61.93931696555872
62.478572607040405,145.4783570392784,70.0,65.75768037255705,64.87487745264413
