msg.timestamp,msg.id,msg.type,sensor.timestamp,sensor.id,sensor.value
1686968705.1785395,e4a75b44-04a0-4e58-acb9-8505db39f151,pubMeasurements,1686968705.1785395,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",79.24383769101067
1686968705.2917979,0547d778-9fd5-4b40-894f-f2785ede6146,pubMeasurements,1686968705.2917979,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",52.97615631497857
1686968705.4042878,312ab580-56f1-4437-830c-187e4a7efae6,pubMeasurements,1686968705.4042878,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",53.33807449551071
1686968705.505769,1ec832a3-c2f0-4c01-b6a5-d6fe62f48af0,pubMeasurements,1686968705.505769,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",49.27030675692987
1686968705.537635,0ad2e098-a4b0-405f-be3c-82af37f56c2a,pubMeasurements,1686968705.537635,RaplKey (PackageID 1),82.76929080577956
1686968705.537635,0ad2e098-a4b0-405f-be3c-82af37f56c2a,pubMeasurements,1686968705.537635,RaplKey (PackageID 0),79.75140766941603
1686968705.6073122,64a050c7-b89e-4142-b088-d5e5092248ce,pubMeasurements,1686968705.6073122,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",49.2401021239718
1686968705.7138584,d5de7b78-d385-4caf-babb-5e5743090cf3,pubMeasurements,1686968705.7138584,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",56.3135727442308
1686968705.8186636,cd60da64-d52e-4d0d-8d71-c4f7265e1f33,pubMeasurements,1686968705.8186636,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",57.24904048222775
1686968705.933605,8354a272-ede6-4744-b8e4-d3c9f44750ec,pubMeasurements,1686968705.933605,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",52.20058073146064
1686968706.0383759,070fd651-7cc7-4661-8b6b-c41692e539f4,pubMeasurements,1686968706.0383759,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",57.26775539032747
1686968706.1437185,5e4295f5-051e-4b4b-922d-649ac1a03243,pubMeasurements,1686968706.1437185,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",56.95706860953556
1686968706.249697,90af6713-cc09-48eb-b5f8-7a082ae41c03,pubMeasurements,1686968706.249697,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",56.615256868138346
1686968706.3618457,117007e4-6b96-48d9-886c-da7d3347b651,pubMeasurements,1686968706.3618457,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",53.5003733880226
1686968706.467366,c7ed722b-20ed-4e98-b76d-71d53fe623ba,pubMeasurements,1686968706.467366,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",56.86112381272789
1686968706.5386539,ba33624c-82bb-4d45-98a9-ef013b51acb9,pubMeasurements,1686968706.5386539,RaplKey (PackageID 1),80.67114926668512
1686968706.5386539,ba33624c-82bb-4d45-98a9-ef013b51acb9,pubMeasurements,1686968706.5386539,RaplKey (PackageID 0),80.71950200733095
1686968706.57469,5bcb7a29-42ae-43ce-8603-24bc0f12b13d,pubMeasurements,1686968706.57469,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",46.58779353221662
1686968706.6766782,28a4a149-2ad6-45aa-aba1-6e4c66e38c4e,pubMeasurements,1686968706.6766782,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",58.830450641251915
1686968706.7817984,d72a562e-7eaf-44ef-b3e8-c8979efde96f,pubMeasurements,1686968706.7817984,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",57.077489827126556
1686968706.888372,473f53b5-0c4c-4b07-a88b-63eea0bb4826,pubMeasurements,1686968706.888372,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",56.29917380962434
1686968706.9987016,570718ce-a2f3-4014-8755-424620167611,pubMeasurements,1686968706.9987016,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 2ac6304b-0cb6-11ee-8001-246e966291c6, processID = ProcessID {rawPid = 675807}, taskID = TaskID {fromTaskID = ""ones-npb-ep""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",54.382430849340274
