msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1689294962.0180776,4a520013-ca6c-42fe-8314-10c1912ede18,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,9
1689294962.121188,51d51a8e-24a9-40bb-aa7f-064881732181,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,8
1689294962.246973,c1b445d9-58bf-4f53-901a-6e0d67f62b1e,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,7
1689294962.357299,06fb273b-654b-491c-a3e4-a9ce963114ef,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,9
1689294962.4632082,d6f33402-f553-4d6d-a438-d15a52825b75,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,9
1689294962.5866485,7489372c-3913-48d9-ab02-2a0a695285d7,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,2
1689294962.6890745,6b9fc9a8-1f01-42ef-bc34-3f29a9ae029e,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,13
1689294962.8205037,bed74ba3-2b00-4434-859c-91d46a6e58c1,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,6
1689294962.9258304,24a503b6-d527-451c-85c1-5eb6eb86a34d,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,16
1689294963.130956,5a50d63a-3dbd-4c32-8972-07362b8b723c,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,17
1689294963.2353044,c034ced3-1768-4d0c-87f1-f1d093f61ca5,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,17
1689294963.3394873,97d8c4fa-45d6-48d0-929d-fe5cc536829d,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,16
1689294963.4431186,c8dbb153-5586-429f-8d4e-023ed080e3cd,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,17
1689294963.5469818,404615d3-6cc0-4b25-8caf-dde2c9a08a62,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,17
1689294963.6494398,e7887a5f-746b-475d-82a3-f44da1f10cc4,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,17
1689294963.7639794,ce61d3e4-5e45-4222-9455-11e5665cc063,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,13
1689294963.865655,0d4a0072-ea76-4558-bea9-c6897376bc0e,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,9
1689294963.966779,e3ea26ee-c61a-43c6-8d8a-eb91c9149ada,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,21
1689294964.0739126,d26b627d-0d3c-428f-97a7-4025909d71be,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,21
1689294964.1752539,5664fa4a-1d59-4cb4-9b0b-d64d13f2e6c2,pubProgress,67bb491f-21de-11ee-8001-246e967e00cc,ones-solvers-cg,0,656270,0,18
