msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1689476658.4919834,ab5886e0-8460-400b-acd4-59a77f5b0924,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,7
1689476658.6071656,e1180797-1c90-4596-be6d-cb5d6037a654,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,7
1689476658.7090766,9699e8d7-d676-405e-9a65-673051b8c62c,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,6
1689476658.821867,88e5e898-d1a4-48d4-a81a-4dcd844f6fd0,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,7
1689476658.9809356,8dba96c7-786f-445d-85c9-3648fb582413,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,6
1689476659.1088014,7cf9bebc-7917-4f44-addc-1a74c48fa515,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,2
1689476659.2324424,e693d7e2-d416-4d5c-977a-733241befc96,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,2
1689476659.358598,340549f5-d7f1-46a7-8a6a-5b192154a16a,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,2
1689476659.4855592,01e634de-be84-40a5-bc1e-4e2d818cb26c,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,2
1689476659.6065395,42fcbbc4-358c-41ed-be88-eb22b21f105b,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,2
1689476659.7268405,e371ca3f-fafb-4ab4-b5fa-371a872a87ce,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,2
1689476659.846462,9aadc488-eadb-4604-9fd9-e2e30eb3a83c,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,2
1689476659.9974627,d58a2f8d-e5ac-4443-9b1f-56e90e57711a,pubProgress,73757cdc-2385-11ee-8001-246e967e00cc,ones-npb-ep,0,1253683,0,2
