msg.timestamp,msg.id,msg.type,sensor.timestamp,sensor.id,sensor.value
1688946270.5854278,db2d7a3b-aa17-40a3-963c-bd9c446c1786,pubMeasurements,1688946270.5854278,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 8ba1ceec-1eb2-11ee-8001-246e9662af40, processID = ProcessID {rawPid = 7575}, taskID = TaskID {fromTaskID = ""ones-stream-add""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",165.97915497083162
1688946270.7081664,f0b53b31-1022-408d-98f3-69e5e0a37f76,pubMeasurements,1688946270.7081664,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 8ba1ceec-1eb2-11ee-8001-246e9662af40, processID = ProcessID {rawPid = 7575}, taskID = TaskID {fromTaskID = ""ones-stream-add""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",114.06340703323116
1688946270.8242934,f38ca998-eec4-43bc-9224-ad393d06eeb7,pubMeasurements,1688946270.8242934,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 8ba1ceec-1eb2-11ee-8001-246e9662af40, processID = ProcessID {rawPid = 7575}, taskID = TaskID {fromTaskID = ""ones-stream-add""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",34.44504723277102
1688946270.9285338,7827f87b-bee0-4107-bb0a-853158a6b040,pubMeasurements,1688946270.9285338,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 8ba1ceec-1eb2-11ee-8001-246e9662af40, processID = ProcessID {rawPid = 7575}, taskID = TaskID {fromTaskID = ""ones-stream-add""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",28.779670041082976
1688946271.0224497,8fff4676-b25d-406c-aa62-c768ec0c37ec,pubMeasurements,1688946271.0224497,RaplKey (PackageID 1),93.38301130427766
1688946271.0224497,8fff4676-b25d-406c-aa62-c768ec0c37ec,pubMeasurements,1688946271.0224497,RaplKey (PackageID 0),93.83243770324063
1688946271.0483322,ac3ebbd8-3b88-4a0f-b192-d1bc2c75d0bf,pubMeasurements,1688946271.0483322,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 8ba1ceec-1eb2-11ee-8001-246e9662af40, processID = ProcessID {rawPid = 7575}, taskID = TaskID {fromTaskID = ""ones-stream-add""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",33.38939970033014
1688946271.188417,ab7242b2-d233-488f-8658-3a4a4c3c28ed,pubMeasurements,1688946271.188417,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 8ba1ceec-1eb2-11ee-8001-246e9662af40, processID = ProcessID {rawPid = 7575}, taskID = TaskID {fromTaskID = ""ones-stream-add""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",28.55414311693457
1688946271.3172913,2181e760-8913-4d0e-bbf0-0e2377d369e7,pubMeasurements,1688946271.3172913,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 8ba1ceec-1eb2-11ee-8001-246e9662af40, processID = ProcessID {rawPid = 7575}, taskID = TaskID {fromTaskID = ""ones-stream-add""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",23.278505985485854
1688946271.4215758,a14fa903-2e9d-48a1-8171-0b2284f80d7b,pubMeasurements,1688946271.4215758,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 8ba1ceec-1eb2-11ee-8001-246e9662af40, processID = ProcessID {rawPid = 7575}, taskID = TaskID {fromTaskID = ""ones-stream-add""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",134.24813850572232
