msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1689449128.5834904,8e8acc1b-e199-4ec6-8f50-14f3c897cf19,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,2
1689449128.8007178,ffe0246d-41f2-4a40-ad5b-5959cba746f3,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,8
1689449128.9013638,d7eac691-7391-460f-9131-723718d4f874,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,5
1689449129.0111368,dd09762a-5c91-426e-9f47-e0538cd14cf8,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,9
1689449129.1745954,ff11766e-7e12-4209-9ba5-7cee421a8d28,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,6
1689449129.2804842,20e6fb89-fde4-4672-8fc5-7412d234bd84,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,14
1689449129.4316714,990f6e46-24dd-4680-9101-9d1d17e06af9,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,7
1689449129.635236,02b4c7f7-8966-42b7-b8b4-1edd7244117c,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,16
1689449129.7394547,91f77586-dc46-4d98-9c40-4d4965292d0d,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,17
1689449129.8435395,b5f0a270-806d-4007-9c06-8ae633879b1c,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,17
1689449129.948474,fe911be5-3111-4de0-a792-583db9e72b8e,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,17
1689449130.052865,72c86a8d-5ba2-4491-a456-c41c87990194,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,17
1689449130.1572506,6eb00104-b21c-4bed-8d46-3513d5f84e1e,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,17
1689449130.262037,2586e6ab-1f2a-4835-bddf-983002ac6b87,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,17
1689449130.423214,74163878-a5ff-43df-a2fb-d2eb84b77619,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,10
1689449130.5260618,75c85c8d-75e0-480b-ad56-cf1735ef6baf,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,20
1689449130.6272855,85f98d4e-5904-4915-a200-9b5b18e75f53,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,18
1689449130.7299414,5745ffa2-4026-45a1-b3ff-85d0930d46db,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449130.8299835,2597cab6-8074-48b2-bf41-e4df5783631a,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449130.9303417,286bad30-ea9b-449a-a4b7-fba78e08b3dc,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449131.0305605,8959b8e9-c415-46f5-b1d3-6a7ef47e91c7,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449131.132103,86c77c7b-dfe3-4fff-8ef7-503a9930e717,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449131.233599,07f1f197-c2b5-42c5-b212-e8c62443900a,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,18
1689449131.3342316,fba826b9-081c-4733-87e8-d6673bd149c7,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449131.436417,27b14c9b-2c10-4f07-a624-b777a7879eab,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449131.5381956,83d7ce94-d3c0-4bdf-9331-711506f88126,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449131.6394844,3d6aa730-de59-458a-bcaa-3b77805efbf4,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,17
1689449131.743526,27b67ddf-0a58-4857-b2bf-f155ea4f5c81,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449131.8445244,d00cf8c0-e282-451d-a63f-9957247e511f,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449131.9471211,4a7f3ee3-4e64-4c14-9e0a-c0574075d676,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449132.0505707,f6f3c33a-385b-4b80-a0d4-1f4323f7c5be,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,20
1689449132.1519375,fd894093-5b18-4d18-a9c5-609fc54a730d,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449132.253834,9be01ae5-d59b-49cf-b3ec-49f71b198cc8,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449132.3549867,0c44399a-5912-4f88-bb1f-2d94fbce7e29,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449132.4591756,be25da98-c94f-4013-be30-67ef147c6dec,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449132.5599535,e871e340-32df-4ed6-930a-c55e267d394b,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,20
1689449132.6631444,64d4be1c-00ca-4d59-a571-563b01aedb5e,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,19
1689449132.7659175,92e2eeae-66a8-4b45-84aa-c71dc55899d4,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449132.869135,4a7ad8f0-f17e-4fa9-bdff-a132618e2d11,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,20
1689449132.97199,97ff1dfe-181a-476b-9ba8-dd5174dfe66f,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449133.0746064,7bacb85f-1fc3-416a-a419-cbf21bf6ad56,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449133.1779149,a60ddb86-6b60-4660-a8b9-0c3dfd709406,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449133.280366,c1ae8482-4d59-4a7f-9f97-5c5bff7c8b2f,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449133.3823593,df425bc3-50e7-4223-ab20-e338c804fb97,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449133.484596,cb518fb1-a0be-4aab-8ef9-18ced19502b2,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449133.585911,42eeb892-d76b-4911-a12c-d750b9a1bac1,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,20
1689449133.6900125,46a1444b-4efb-4cde-9c76-45c03cf6af31,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,18
1689449133.7915282,cf01fc46-a15b-402a-bcdc-f268d08767fc,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449133.8937337,35bdb6ca-296b-413c-a6d2-b9d2e4c936bc,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449133.9949641,13f348a1-60b7-44b1-b7e9-79e9134ff9ef,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449134.0959432,e07f35cb-120c-4fd2-a45a-0f06269a211b,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449134.1968699,cd0df294-c9fe-45a1-af56-31ad0d9a42b2,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449134.2991862,0e5d78ed-4cfc-40a6-a22f-33a457bf6c18,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449134.403144,15e8bbc6-c0b5-42d9-9fd2-a468960dd9c9,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,16
1689449134.5047438,fb186b5e-aeb6-41ed-8dd6-30fdbc6675bb,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,21
1689449134.6063914,8b76248a-9cb5-4385-b8fb-087d44ef4f26,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,17
1689449134.7070339,b7447a4f-16c2-491e-85a3-71e806036dbe,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,15
1689449134.8073382,b6706f36-65e7-4e2a-9352-ae1a0c2a89f0,pubProgress,5a15ef8a-2345-11ee-8001-246e967e00cc,ones-solvers-cg,0,1151984,0,16
